Date_IV	Tcham_IV	Port#	Exp_Flux	DOY_IV	
2018-08-22 07:00:01	25.94	1	0.490000	234.29168	
2018-08-22 07:04:01	26.58	2	0.500000	234.29446	
2018-08-22 07:08:04	26.1	3	1.180000	234.29727	
2018-08-22 07:12:07	26.33	4	0.790000	234.30008	
2018-08-22 07:16:09	26.49	5	0.740000	234.30288	
2018-08-22 07:20:10	26.74	6	3.680000	234.30567	
2018-08-22 07:24:13	27.02	7	0.330000	234.30848	
2018-08-22 07:28:16	27.27	8	2.050000	234.31130	
2018-08-22 07:32:21	27.49	1	0.600000	234.31413	
2018-08-22 07:36:22	27.67	2	0.440000	234.31692	
2018-08-22 07:40:23	27.51	3	1.100000	234.31971	
2018-08-22 07:44:24	27.63	4	1.090000	234.32250	
2018-08-22 07:48:27	27.96	5	0.920000	234.32531	
2018-08-22 07:52:30	28.29	6	3.540000	234.32812	
2018-08-22 07:56:33	28.32	7	0.350000	234.33094	
2018-08-22 08:00:37	30.78	8	1.990000	234.33376	
2018-08-22 08:04:42	31.79	1	-2.280000	234.33660	
2018-08-22 08:08:41	33.79	2	0.160000	234.33936	
2018-08-22 08:12:44	34.37	3	0.010000	234.34218	
2018-08-22 08:16:44	30.72	4	0.060000	234.34495	
2018-08-22 08:20:43	31.98	5	0.040000	234.34772	
2018-08-22 08:24:45	33.39	6	0.110000	234.35052	
2018-08-22 08:28:46	31.26	7	0.070000	234.35331	
2018-08-22 08:32:46	32.97	8	0.100000	234.35609	
2018-08-22 08:55:15	36.77	1	2.580000	234.37170	
2018-08-22 08:59:17	38.76	2	17.420000	234.37450	
2018-08-22 09:03:20	37.46	3	4.790000	234.37731	
2018-08-22 09:07:21	33.69	4	6.970000	234.38010	
2018-08-22 09:11:23	34.67	5	6.860000	234.38291	
2018-08-22 09:15:26	37.42	6	26.260000	234.38572	
2018-08-22 09:19:29	34.07	7	8.300000	234.38853	
2018-08-22 09:23:32	38.07	8	11.400000	234.39134	
2018-08-22 09:27:37	36.42	1	2.330000	234.39418	
2018-08-22 09:31:36	36.46	2	13.210000	234.39694	
2018-08-22 09:35:39	35.9	3	3.560000	234.39976	
2018-08-22 09:39:41	36.26	4	6.770000	234.40256	
2018-08-22 09:43:43	36.81	5	7.050000	234.40536	
2018-08-22 09:47:45	37.69	6	26.590000	234.40816	
2018-08-22 09:51:48	36.18	7	7.370000	234.41097	
2018-08-22 09:55:49	38.91	8	13.440000	234.41376	
2018-08-22 09:59:54	37.24	1	3.370000	234.41660	
2018-08-22 10:03:54	38.38	2	10.940000	234.41938	
2018-08-22 10:07:57	37.62	3	3.920000	234.42219	
2018-08-22 10:11:56	37.17	4	5.620000	234.42495	
2018-08-22 10:15:58	39.79	5	7.780000	234.42775	
2018-08-22 10:20:01	39.55	6	24.070000	234.43057	
2018-08-22 10:24:04	39.31	7	6.810000	234.43338	
2018-08-22 10:28:05	41.77	8	13.850000	234.43617	
2018-08-22 10:32:10	37.8	1	3.020000	234.43900	
2018-08-22 10:36:10	39.65	2	10.410000	234.44178	
2018-08-22 10:40:13	38.22	3	5.710000	234.44459	
2018-08-22 10:44:12	38.3	4	5.170000	234.44736	
2018-08-22 10:48:14	38.84	5	7.390000	234.45016	
2018-08-22 10:52:16	40.57	6	23.620001	234.45296	
2018-08-22 10:56:19	39.73	7	5.140000	234.45578	
2018-08-22 11:00:22	41.29	8	13.510000	234.45859	
2018-08-22 11:04:26	39.98	1	3.060000	234.46141	
2018-08-22 11:08:26	41.97	2	9.910000	234.46419	
2018-08-22 11:12:29	40.93	3	4.410000	234.46700	
2018-08-22 11:16:29	42.92	4	4.540000	234.46978	
2018-08-22 11:20:31	42.34	5	7.700000	234.47258	
2018-08-22 11:24:34	40.48	6	22.520000	234.47539	
2018-08-22 11:28:37	39.17	7	4.260000	234.47821	
2018-08-22 11:32:39	38.33	8	12.240000	234.48101	
2018-08-22 11:36:44	45.18	1	1.280000	234.48384	
2018-08-22 11:40:44	43.97	2	9.180000	234.48662	
2018-08-22 11:44:47	43.51	3	3.570000	234.48943	
2018-08-22 11:48:48	40.5	4	4.290000	234.49222	
2018-08-22 11:52:50	44.04	5	7.120000	234.49502	
2018-08-22 11:56:53	41.6	6	20.270000	234.49784	
2018-08-22 12:00:56	40.81	7	4.740000	234.50065	
2018-08-22 12:04:57	39.95	8	11.550000	234.50344	
2018-08-22 12:09:02	42.51	1	1.230000	234.50627	
2018-08-22 12:13:02	46.62	2	8.680000	234.50905	
2018-08-22 12:17:05	47.12	3	4.080000	234.51186	
2018-08-22 12:21:07	40.75	4	3.760000	234.51466	
2018-08-22 12:25:08	39.94	5	6.410000	234.51745	
2018-08-22 12:29:11	42.14	6	17.129999	234.52027	
2018-08-22 12:33:14	41.29	7	4.510000	234.52308	
2018-08-22 12:37:15	40.96	8	10.200000	234.52587	
2018-08-22 12:41:20	44.87	1	1.300000	234.52870	
2018-08-22 12:45:20	47.02	2	7.320000	234.53148	
2018-08-22 12:49:23	49.53	3	4.660000	234.53429	
2018-08-22 12:53:24	41.79	4	3.810000	234.53708	
2018-08-22 12:57:25	43.11	5	6.010000	234.53987	
2018-08-22 13:01:28	43.14	6	15.610000	234.54269	
2018-08-22 13:05:32	41.31	7	4.670000	234.54551	
2018-08-22 13:09:32	40.8	8	9.010000	234.54829	
2018-08-22 13:13:37	43.65	1	1.520000	234.55112	
2018-08-22 13:17:37	46.86	2	6.040000	234.55390	
2018-08-22 13:21:40	48.73	3	3.620000	234.55671	
2018-08-22 13:25:39	43	4	3.500000	234.55948	
2018-08-22 13:29:42	43.76	5	5.440000	234.56229	
2018-08-22 13:33:45	43.89	6	13.920000	234.56510	
2018-08-22 13:37:49	43.1	7	4.140000	234.56793	
2018-08-22 13:41:50	40.59	8	8.090000	234.57072	
2018-08-22 13:45:55	46.12	1	1.820000	234.57355	
2018-08-22 13:49:55	48.08	2	5.310000	234.57633	
2018-08-22 13:53:58	47.83	3	4.200000	234.57914	
2018-08-22 13:57:59	43.83	4	3.000000	234.58193	
2018-08-22 14:02:00	45.46	5	5.130000	234.58472	
2018-08-22 14:06:03	42.84	6	12.190000	234.58753	
2018-08-22 14:10:06	44.37	7	4.910000	234.59035	
2018-08-22 14:14:07	41.58	8	7.500000	234.59314	
2018-08-22 14:18:12	47.08	1	1.920000	234.59597	
2018-08-22 14:22:13	47.36	2	5.030000	234.59876	
2018-08-22 14:26:16	50.13	3	3.700000	234.60157	
2018-08-22 14:30:16	43.45	4	2.430000	234.60435	
2018-08-22 14:34:17	43.66	5	4.690000	234.60714	
2018-08-22 14:38:20	44.21	6	11.220000	234.60995	
2018-08-22 14:42:23	43.21	7	3.750000	234.61277	
2018-08-22 14:46:24	42	8	7.070000	234.61556	
2018-08-22 14:50:29	48.9	1	1.850000	234.61839	
2018-08-22 14:54:29	48.26	2	4.520000	234.62117	
2018-08-22 14:58:32	49.8	3	3.230000	234.62398	
2018-08-22 15:02:32	44.34	4	2.110000	234.62676	
2018-08-22 15:06:33	45.35	5	4.050000	234.62955	
2018-08-22 15:10:36	43.68	6	9.880000	234.63236	
2018-08-22 15:14:39	43.26	7	3.510000	234.63517	
2018-08-22 15:18:39	41.98	8	6.660000	234.63795	
2018-08-22 15:22:44	46.77	1	1.470000	234.64079	
2018-08-22 15:26:44	46.5	2	3.970000	234.64356	
2018-08-22 15:30:47	48.15	3	2.300000	234.64638	
2018-08-22 15:34:48	44.17	4	1.810000	234.64917	
2018-08-22 15:38:50	45.41	5	3.750000	234.65197	
2018-08-22 15:42:53	43.09	6	9.410000	234.65478	
2018-08-22 15:46:56	43.19	7	3.070000	234.65759	
2018-08-22 15:50:56	44.68	8	6.130000	234.66037	
2018-08-22 15:55:01	43.63	1	1.100000	234.66321	
2018-08-22 15:59:01	44.08	2	3.890000	234.66598	
2018-08-22 16:03:04	43.43	3	2.270000	234.66880	
2018-08-22 16:07:05	43.91	4	1.960000	234.67159	
2018-08-22 16:11:07	44.49	5	3.410000	234.67439	
2018-08-22 16:15:10	41.63	6	9.060000	234.67720	
2018-08-22 16:19:13	46.05	7	2.900000	234.68001	
2018-08-22 16:23:14	41.04	8	5.760000	234.68280	
2018-08-22 16:27:19	44.74	1	0.730000	234.68564	
2018-08-22 16:31:19	42.38	2	3.660000	234.68841	
2018-08-22 16:35:22	44.53	3	1.620000	234.69123	
2018-08-22 16:39:22	45.95	4	1.930000	234.69400	
2018-08-22 16:43:24	42.81	5	3.190000	234.69681	
2018-08-22 16:47:27	41.47	6	8.540000	234.69962	
2018-08-22 16:51:30	42.67	7	2.130000	234.70243	
2018-08-22 16:55:31	41.37	8	5.560000	234.70522	
2018-08-22 16:59:35	43.62	1	1.640000	234.70804	
2018-08-22 17:03:35	42.51	2	3.370000	234.71082	
2018-08-22 17:07:39	41.75	3	1.510000	234.71365	
2018-08-22 17:11:40	46.4	4	1.730000	234.71644	
2018-08-22 17:15:41	45.87	5	2.870000	234.71922	
2018-08-22 17:19:44	40.31	6	7.740000	234.72204	
2018-08-22 17:23:47	44.71	7	2.500000	234.72485	
2018-08-22 17:27:48	42.96	8	5.190000	234.72764	
2018-08-22 17:31:53	43.14	1	0.700000	234.73047	
2018-08-22 17:35:53	41.71	2	3.380000	234.73325	
2018-08-22 17:39:56	44.37	3	1.360000	234.73606	
2018-08-22 17:43:57	44.47	4	1.640000	234.73885	
2018-08-22 17:47:56	43.46	5	2.630000	234.74162	
2018-08-22 17:51:59	40.91	6	7.500000	234.74443	
2018-08-22 17:56:02	41.52	7	1.900000	234.74725	
2018-08-22 18:00:03	42.3	8	4.880000	234.75003	
2018-08-22 18:04:07	42.73	1	1.280000	234.75286	
2018-08-22 18:08:07	39.59	2	3.290000	234.75564	
2018-08-22 18:12:10	40.08	3	1.400000	234.75845	
2018-08-22 18:16:09	42.86	4	1.590000	234.76122	
2018-08-22 18:20:08	41.19	5	2.420000	234.76398	
2018-08-22 18:24:11	39.91	6	6.960000	234.76679	
2018-08-22 18:28:14	41.44	7	2.070000	234.76961	
2018-08-22 18:32:15	40.87	8	4.350000	234.77240	
2018-08-22 18:36:19	39.62	1	1.150000	234.77522	
2018-08-22 18:40:19	38.63	2	3.270000	234.77800	
2018-08-22 18:44:22	38.64	3	0.960000	234.78081	
2018-08-22 18:48:22	38.6	4	1.460000	234.78359	
2018-08-22 18:52:24	38.8	5	2.190000	234.78639	
2018-08-22 18:56:27	38.29	6	6.690000	234.78920	
2018-08-22 19:00:30	38.33	7	1.890000	234.79201	
2018-08-22 19:04:31	37.92	8	3.960000	234.79480	
2018-08-22 19:08:36	37.74	1	1.160000	234.79764	
2018-08-22 19:12:36	37.38	2	3.120000	234.80042	
2018-08-22 19:16:39	37.02	3	0.540000	234.80323	
2018-08-22 19:20:39	37.05	4	1.520000	234.80601	
2018-08-22 19:24:41	36.94	5	1.950000	234.80881	
2018-08-22 19:28:44	36.31	6	6.230000	234.81162	
2018-08-22 19:32:47	36.62	7	2.260000	234.81443	
2018-08-22 19:36:46	36.13	8	3.330000	234.81720	
2018-08-22 19:40:50	36.24	1	1.040000	234.82002	
2018-08-22 19:44:50	36.04	2	2.940000	234.82280	
2018-08-22 19:48:53	35.88	3	0.640000	234.82561	
2018-08-22 19:52:53	35.7	4	1.290000	234.82839	
2018-08-22 19:56:55	35.66	5	1.990000	234.83119	
2018-08-22 20:00:58	34.84	6	5.920000	234.83400	
2018-08-22 20:05:01	35.27	7	1.620000	234.83682	
2018-08-22 20:09:01	34.97	8	3.040000	234.83959	
2018-08-22 20:13:05	35.05	1	0.340000	234.84242	
2018-08-22 20:17:05	34.69	2	1.400000	234.84520	
2018-08-22 20:21:05	34.68	3	1.330000	234.84797	
2018-08-22 20:25:05	34.56	4	1.270000	234.85075	
2018-08-22 20:29:07	34.75	5	1.890000	234.85355	
2018-08-22 20:33:10	34.14	6	5.760000	234.85637	
2018-08-22 20:37:13	34.75	7	1.790000	234.85918	
2018-08-22 20:41:13	34.15	8	2.990000	234.86196	
2018-08-22 20:45:17	34.7	1	0.640000	234.86478	
2018-08-22 20:49:18	34.58	2	2.740000	234.86757	
2018-08-22 20:53:21	34.56	3	0.550000	234.87038	
2018-08-22 20:57:21	34.55	4	1.210000	234.87316	
2018-08-22 21:01:21	34.61	5	1.740000	234.87594	
2018-08-22 21:05:23	33.62	6	5.340000	234.87874	
2018-08-22 21:09:26	34.5	7	1.560000	234.88155	
2018-08-22 21:13:27	34.04	8	2.830000	234.88434	
2018-08-22 21:17:32	34.06	1	0.730000	234.88718	
2018-08-22 21:21:33	33.46	2	2.720000	234.88997	
2018-08-22 21:25:35	33.2	3	0.640000	234.89277	
2018-08-22 21:29:35	32.93	4	1.300000	234.89554	
2018-08-22 21:33:37	33.03	5	1.630000	234.89834	
2018-08-22 21:37:38	33.09	6	5.260000	234.90113	
2018-08-22 21:41:41	33.59	7	2.010000	234.90395	
2018-08-22 21:45:41	33.26	8	2.760000	234.90672	
2018-08-22 21:49:45	33.02	1	0.700000	234.90955	
2018-08-22 21:53:46	32.72	2	2.740000	234.91234	
2018-08-22 21:57:49	32.72	3	0.440000	234.91515	
2018-08-22 22:01:49	32.61	4	1.160000	234.91793	
2018-08-22 22:05:51	32.4	5	1.540000	234.92073	
2018-08-22 22:09:54	32.35	6	4.960000	234.92354	
2018-08-22 22:13:57	32.19	7	0.620000	234.92635	
2018-08-22 22:17:56	31.92	8	2.570000	234.92912	
2018-08-22 22:21:59	31.5	1	0.560000	234.93193	
2018-08-22 22:25:59	31.36	2	2.600000	234.93471	
2018-08-22 22:30:02	30.79	3	1.010000	234.93752	
2018-08-22 22:34:03	31.3	4	1.060000	234.94031	
2018-08-22 22:38:05	31.03	5	1.500000	234.94311	
2018-08-22 22:42:08	30.99	6	4.850000	234.94593	
2018-08-22 22:46:11	30.86	7	1.480000	234.94874	
2018-08-22 22:50:12	30.88	8	2.470000	234.95153	
2018-08-22 22:54:16	30.85	1	0.650000	234.95435	
2018-08-22 22:58:17	30.42	2	2.620000	234.95714	
2018-08-22 23:02:20	30.09	3	1.180000	234.95995	
2018-08-22 23:06:23	30.63	4	0.980000	234.96277	
2018-08-22 23:10:25	30.57	5	1.400000	234.96557	
2018-08-22 23:14:27	30.36	6	4.660000	234.96837	
2018-08-22 23:18:30	30.27	7	1.340000	234.97118	
2018-08-22 23:22:30	30.06	8	2.430000	234.97396	
2018-08-22 23:26:34	29.73	1	0.920000	234.97678	
2018-08-22 23:30:34	29.32	2	2.560000	234.97956	
2018-08-22 23:34:37	29.14	3	0.760000	234.98237	
2018-08-22 23:38:38	28.93	4	1.180000	234.98516	
2018-08-22 23:42:40	28.95	5	1.450000	234.98796	
2018-08-22 23:46:43	28.94	6	4.720000	234.99078	
2018-08-22 23:50:46	28.54	7	1.370000	234.99359	
2018-08-22 23:54:47	28.28	8	2.390000	234.99638	
2018-08-22 23:58:52	28.45	1	0.820000	234.99921	
2018-08-23 00:02:52	28.47	2	2.630000	235.00199	
2018-08-23 00:06:55	28.11	3	0.700000	235.00480	
2018-08-23 00:10:55	27.8	4	1.280000	235.00758	
2018-08-23 00:14:57	28.09	5	1.340000	235.01038	
2018-08-23 00:18:59	27.83	6	4.630000	235.01318	
2018-08-23 00:23:02	27.62	7	1.760000	235.01600	
2018-08-23 00:27:05	28.03	8	2.300000	235.01881	
2018-08-23 00:31:09	28.38	1	0.700000	235.02163	
2018-08-23 00:35:09	28.36	2	2.550000	235.02441	
2018-08-23 00:39:12	27.86	3	0.560000	235.02722	
2018-08-23 00:43:12	28.44	4	0.930000	235.03000	
2018-08-23 00:47:14	28.18	5	1.360000	235.03280	
2018-08-23 00:51:17	28.33	6	4.430000	235.03561	
2018-08-23 00:55:19	28.25	7	2.070000	235.03841	
2018-08-23 00:59:20	27.88	8	2.220000	235.04120	
2018-08-23 01:03:26	27.8	1	0.750000	235.04405	
2018-08-23 01:07:26	27.64	2	2.490000	235.04683	
2018-08-23 01:11:29	27.59	3	0.950000	235.04964	
2018-08-23 01:15:29	27.08	4	1.060000	235.05242	
2018-08-23 01:19:31	27.25	5	1.190000	235.05522	
2018-08-23 01:23:33	26.59	6	4.320000	235.05802	
2018-08-23 01:27:36	26.87	7	1.820000	235.06083	
2018-08-23 01:31:37	26.33	8	2.120000	235.06362	
2018-08-23 01:35:41	27.05	1	1.060000	235.06645	
2018-08-23 01:39:43	26.81	2	2.460000	235.06925	
2018-08-23 01:43:46	26.65	3	0.980000	235.07206	
2018-08-23 01:47:46	27.53	4	0.760000	235.07484	
2018-08-23 01:51:46	27.43	5	1.210000	235.07762	
2018-08-23 01:55:49	27.22	6	4.100000	235.08043	
2018-08-23 01:59:52	27.04	7	1.380000	235.08324	
2018-08-23 02:03:54	26.69	8	2.050000	235.08604	
2018-08-23 02:07:59	26.8	1	1.000000	235.08888	
2018-08-23 02:12:00	26.68	2	2.170000	235.09167	
2018-08-23 02:16:03	26.63	3	0.620000	235.09448	
2018-08-23 02:20:04	26.4	4	0.910000	235.09727	
2018-08-23 02:24:06	26.3	5	1.240000	235.10007	
2018-08-23 02:28:09	26.05	6	3.990000	235.10288	
2018-08-23 02:32:12	25.85	7	1.540000	235.10569	
2018-08-23 02:36:12	25.34	8	1.990000	235.10847	
2018-08-23 02:40:17	25.94	1	0.620000	235.11131	
2018-08-23 02:44:18	25.85	2	2.020000	235.11410	
2018-08-23 02:48:21	25.84	3	0.510000	235.11691	
2018-08-23 02:52:22	25.61	4	0.760000	235.11970	
2018-08-23 02:56:23	26.08	5	1.190000	235.12249	
2018-08-23 03:00:26	25.4	6	3.990000	235.12530	
2018-08-23 03:04:29	25.64	7	1.810000	235.12811	
2018-08-23 03:08:31	24.99	8	1.840000	235.13091	
2018-08-23 03:12:36	26.24	1	0.650000	235.13375	
2018-08-23 03:16:38	25.98	2	2.010000	235.13655	
2018-08-23 03:20:41	25.76	3	0.300000	235.13936	
2018-08-23 03:24:41	25.18	4	0.840000	235.14214	
2018-08-23 03:28:43	25.58	5	1.190000	235.14494	
2018-08-23 03:32:46	24.92	6	3.750000	235.14775	
2018-08-23 03:36:49	24.92	7	1.720000	235.15057	
2018-08-23 03:40:50	25.48	8	1.750000	235.15336	
2018-08-23 03:44:55	25.82	1	0.550000	235.15619	
2018-08-23 03:48:55	25.44	2	1.950000	235.15897	
2018-08-23 03:52:58	25.36	3	0.840000	235.16178	
2018-08-23 03:56:59	25.24	4	0.860000	235.16457	
2018-08-23 04:01:01	25.37	5	1.070000	235.16737	
2018-08-23 04:05:04	24.84	6	3.590000	235.17019	
2018-08-23 04:09:07	24.78	7	1.730000	235.17300	
2018-08-23 04:13:09	24.47	8	1.750000	235.17580	
2018-08-23 04:17:14	24.92	1	0.810000	235.17863	
2018-08-23 04:21:14	24.71	2	1.870000	235.18141	
2018-08-23 04:25:17	24.83	3	0.690000	235.18422	
2018-08-23 04:29:17	24.45	4	0.760000	235.18700	
2018-08-23 04:33:19	24.78	5	1.000000	235.18980	
2018-08-23 04:37:20	24.44	6	3.450000	235.19259	
2018-08-23 04:41:23	24.36	7	1.650000	235.19541	
2018-08-23 04:45:23	23.77	8	1.560000	235.19818	
2018-08-23 04:49:28	24.23	1	0.680000	235.20102	
2018-08-23 04:53:28	24.31	2	1.880000	235.20380	
2018-08-23 04:57:30	24.7	3	0.650000	235.20660	
2018-08-23 05:01:30	24.08	4	0.840000	235.20937	
2018-08-23 05:05:32	24.23	5	1.060000	235.21218	
2018-08-23 05:09:35	24.17	6	3.380000	235.21499	
2018-08-23 05:13:38	24.16	7	1.480000	235.21780	
2018-08-23 05:17:37	24.14	8	1.440000	235.22057	
2018-08-23 05:21:41	24.86	1	0.740000	235.22339	
2018-08-23 05:25:42	25.08	2	1.670000	235.22618	
2018-08-23 05:29:45	24.91	3	0.460000	235.22899	
2018-08-23 05:33:47	24.37	4	0.900000	235.23179	
2018-08-23 05:37:49	24.43	5	0.920000	235.23459	
2018-08-23 05:41:51	23.72	6	3.110000	235.23740	
2018-08-23 05:45:54	23.7	7	1.430000	235.24021	
2018-08-23 05:49:54	23.31	8	1.540000	235.24299	
2018-08-23 05:53:59	23.5	1	0.490000	235.24582	
2018-08-23 05:57:59	23.88	2	1.800000	235.24860	
2018-08-23 06:02:02	23.81	3	0.650000	235.25141	
2018-08-23 06:06:02	23.95	4	0.720000	235.25419	
2018-08-23 06:10:04	23.87	5	0.880000	235.25699	
2018-08-23 06:14:06	24.22	6	3.090000	235.25979	
2018-08-23 06:18:09	25.3	7	1.410000	235.26260	
2018-08-23 06:22:09	25.59	8	1.380000	235.26538	
2018-08-23 06:26:14	24.89	1	0.410000	235.26822	
2018-08-23 06:30:14	25.35	2	1.670000	235.27100	
2018-08-23 06:34:17	24.58	3	0.610000	235.27381	
2018-08-23 06:38:19	25.2	4	0.660000	235.27661	
2018-08-23 06:42:21	24.93	5	0.960000	235.27941	
2018-08-23 06:46:24	25.1	6	2.950000	235.28222	
2018-08-23 06:50:27	25.16	7	1.290000	235.28503	
2018-08-23 06:54:28	25.01	8	1.420000	235.28782	
2018-08-23 06:58:33	24.77	1	0.720000	235.29066	
2018-08-23 07:02:33	24.86	2	1.670000	235.29344	
2018-08-23 07:06:36	24.9	3	0.660000	235.29625	
2018-08-23 07:10:37	25.03	4	0.660000	235.29904	
2018-08-23 07:14:38	25.6	5	0.840000	235.30183	
2018-08-23 07:18:41	25.84	6	2.780000	235.30464	
2018-08-23 07:22:44	25.34	7	1.410000	235.30745	
2018-08-23 07:26:47	25.7	8	1.290000	235.31027	
2018-08-23 07:30:52	26.61	1	0.260000	235.31310	
2018-08-23 07:34:54	26.72	2	1.630000	235.31590	
2018-08-23 07:38:57	26.83	3	0.620000	235.31872	
2018-08-23 07:42:57	26.74	4	1.220000	235.32149	
2018-08-23 07:46:59	26.85	5	0.870000	235.32429	
2018-08-23 07:51:01	26.41	6	3.070000	235.32709	
2018-08-23 07:55:04	25.8	7	1.100000	235.32991	
2018-08-23 07:59:05	28.91	8	1.400000	235.33270	
2018-08-24 19:07:13	23.03	1	0.440000	236.79668	
2018-08-24 19:11:16	22.52	2	4.690000	236.79949	
2018-08-24 19:15:18	22.77	3	-13.800000	236.80229	
2018-08-24 19:19:18	21.9	4	-4.110000	236.80507	
2018-08-24 19:23:17	21.97	5	-6.620000	236.80784	
2018-08-24 19:27:17	21.65	6	-0.110000	236.81061	
2018-08-24 19:31:20	21.73	7	0.280000	236.81343	
2018-08-24 19:35:22	21.25	8	0.110000	236.81623	
2018-08-24 19:39:28	21.38	1	0.540000	236.81907	
2018-08-24 19:43:30	20.31	2	0.060000	236.82188	
2018-08-24 19:47:33	21	3	0.570000	236.82469	
2018-08-24 19:51:35	19.68	4	0.140000	236.82749	
2018-08-24 19:55:35	19.89	5	0.310000	236.83027	
2018-08-24 19:59:35	19.62	6	-0.020000	236.83304	
2018-08-24 20:03:37	18.6	7	0.460000	236.83584	
2018-08-24 20:07:37	19.17	8	0.270000	236.83862	
2018-08-24 20:11:41	19.4	1	0.760000	236.84145	
2018-08-24 20:15:44	17.88	2	0.060000	236.84426	
2018-08-24 20:19:46	19.03	3	0.860000	236.84706	
2018-08-24 20:23:47	17.97	4	0.160000	236.84985	
2018-08-24 20:27:47	18.13	5	0.350000	236.85263	
2018-08-24 20:31:48	17.86	6	0.030000	236.85542	
2018-08-24 20:35:50	17.2	7	0.380000	236.85822	
2018-08-24 20:39:52	18.27	8	0.230000	236.86102	
2018-08-24 20:43:54	18.63	1	0.730000	236.86382	
2018-08-24 20:47:57	17.24	2	0.090000	236.86663	
2018-08-24 20:51:58	18.57	3	0.770000	236.86942	
2018-08-24 20:56:00	17.97	4	0.140000	236.87222	
2018-08-24 21:00:01	17.91	5	0.420000	236.87501	
2018-08-24 21:04:03	18.01	6	0.000000	236.87781	
2018-08-24 21:08:04	16.71	7	0.530000	236.88060	
2018-08-24 21:12:06	17.47	8	0.200000	236.88340	
2018-08-24 21:16:09	17.96	1	0.820000	236.88622	
2018-08-24 21:20:12	16.37	2	0.050000	236.88903	
2018-08-24 21:24:15	17.82	3	0.810000	236.89184	
2018-08-24 21:28:17	17.09	4	0.130000	236.89464	
2018-08-24 21:32:20	17.32	5	0.430000	236.89745	
2018-08-24 21:36:22	17.27	6	0.000000	236.90025	
2018-08-24 21:40:22	15.91	7	0.610000	236.90303	
2018-08-24 21:44:24	17.48	8	0.220000	236.90583	
2018-08-24 21:48:27	17.86	1	0.860000	236.90865	
2018-08-24 21:52:30	16.7745	2		236.91	
2018-08-24 21:56:34	17.64	3	0.830000	236.91428	
2018-08-24 22:00:35	16.73	4	0.120000	236.91707	
2018-08-24 22:04:38	16.82	5	0.430000	236.91988	
2018-08-24 22:08:39	16.63	6	-0.010000	236.92267	
2018-08-24 22:12:41	15.35	7	0.460000	236.92547	
2018-08-24 22:16:42	17.08	8	0.240000	236.92826	
2018-08-24 22:20:45	17.2	1	0.830000	236.93108	
2018-08-24 22:24:48	15.57	2	0.040000	236.93389	
2018-08-24 22:28:50	17.12	3	0.960000	236.93669	
2018-08-24 22:32:52	16.21	4	0.140000	236.93949	
2018-08-24 22:36:55	16.2	5	0.480000	236.94230	
2018-08-24 22:40:56	16.08	6	-0.040000	236.94509	
2018-08-24 22:44:57	15.08	7	0.500000	236.94788	
2018-08-24 22:48:58	17.03	8	0.160000	236.95067	
2018-08-24 22:53:02	16.99	1	0.810000	236.95350	
2018-08-24 22:57:05	15.76	2	0.070000	236.95631	
2018-08-24 23:01:05	16.95	3	0.870000	236.95909	
2018-08-24 23:05:08	16.34	4	0.160000	236.96190	
2018-08-24 23:09:11	16.36	5	0.450000	236.96471	
2018-08-24 23:13:12	16.34	6	-0.030000	236.96750	
2018-08-24 23:17:15	15.17	7	0.550000	236.97031	
2018-08-24 23:21:16	16.82	8	0.190000	236.97310	
2018-08-24 23:25:19	17.19	1	0.760000	236.97591	
2018-08-24 23:29:22	15.52	2	0.080000	236.97873	
2018-08-24 23:33:25	16.98	3	0.870000	236.98154	
2018-08-24 23:37:26	16.26	4	0.070000	236.98433	
2018-08-24 23:41:27	16.18	5	0.440000	236.98712	
2018-08-24 23:45:28	16	6	-0.050000	236.98991	
2018-08-24 23:49:30	15.11	7	0.390000	236.99271	
2018-08-24 23:53:30	16.66	8	0.250000	236.99549	
2018-08-24 23:57:33	16.98	1	0.830000	236.99830	
2018-08-25 00:01:36	15.23	2	0.060000	237.00111	
2018-08-25 00:05:36	16.3	3	0.880000	237.00389	
2018-08-25 00:09:38	15.41	4	0.110000	237.00669	
2018-08-25 00:13:42	15.38	5	0.410000	237.00951	
2018-08-25 00:17:43	15.34	6	0.000000	237.01230	
2018-08-25 00:21:45	14.24	7	0.440000	237.01510	
2018-08-25 00:25:45	15.48	8	0.270000	237.01788	
2018-08-25 00:29:49	15.81	1	0.810000	237.02071	
2018-08-25 00:33:52	14.56	2	0.050000	237.02352	
2018-08-25 00:37:54	16.03	3	0.930000	237.02632	
2018-08-25 00:41:56	15.35	4	0.270000	237.02912	
2018-08-25 00:45:58	15.21	5	0.430000	237.03192	
2018-08-25 00:49:59	15.26	6	-0.010000	237.03471	
2018-08-25 00:54:01	14.63	7	0.440000	237.03751	
2018-08-25 00:58:02	15.56	8	0.180000	237.04030	
2018-08-25 01:02:05	15.7	1	0.750000	237.04311	
2018-08-25 01:06:08	14.46	2	0.070000	237.04593	
2018-08-25 01:10:09	15.85	3	0.910000	237.04872	
2018-08-25 01:14:10	15.11	4	0.150000	237.05150	
2018-08-25 01:18:10	14.89	5	0.480000	237.05428	
2018-08-25 01:22:11	14.84	6	-0.300000	237.05707	
2018-08-25 01:26:12	14.11	7	0.400000	237.05986	
2018-08-25 01:30:13	15.03	8	0.250000	237.06265	
2018-08-25 01:34:18	15.42	1	0.700000	237.06549	
